date,time,item_name,category,quantity,price,total,payment_method,staff_name
2024-07-19,09:39,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-07-19,07:41,Americano,Coffee,1,3.5,3.5,Card,Mike Davis
2024-07-19,07:41,Americano,Coffee,1,3.5,3.5,Mobile Pay,Mike Davis
2024-07-19,07:41,Latte,Coffee,2,5.0,10.0,Card,John Smith
2024-07-19,23:55,Cold Brew,Coffee,1,4.0,4.0,Cash,John Smith
2024-07-19,14:26,Muffin,Food,2,3.75,7.5,Mobile Pay,Sarah Johnson
2024-07-19,05:31,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-07-19,14:01,Cake Slice,Food,1,4.75,4.75,Cash,Mike Davis
2024-07-19,07:28,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-19,07:28,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-07-19,07:28,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-07-19,17:30,Salad,Food,1,8.5,8.5,Cash,Alex Brown
2024-07-19,08:54,Mocha,Coffee,2,5.5,11.0,Mobile Pay,Emma Wilson
2024-07-19,19:48,Americano,Coffee,2,3.5,7.0,Mobile Pay,John Smith
2024-07-19,19:48,Cappuccino,Coffee,1,4.5,4.5,Cash,John Smith
2024-07-19,07:49,Cappuccino,Coffee,1,4.5,4.5,Cash,Alex Brown
2024-07-19,07:49,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-07-19,10:10,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-19,16:27,Americano,Coffee,1,3.5,3.5,Mobile Pay,Alex Brown
2024-07-19,07:16,Bagel,Food,1,4.25,4.25,Card,Alex Brown
2024-07-19,11:44,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-07-19,06:10,Tea,Beverages,1,2.75,2.75,Cash,Emma Wilson
2024-07-19,06:10,Cappuccino,Coffee,1,4.5,4.5,Cash,John Smith
2024-07-19,06:23,Cold Brew,Coffee,1,4.0,4.0,Card,Sarah Johnson
2024-07-19,12:37,Tea,Beverages,1,2.75,2.75,Cash,Emma Wilson
2024-07-19,06:11,Cappuccino,Coffee,1,4.5,4.5,Cash,Sarah Johnson
2024-07-19,14:34,Sandwich,Food,1,7.5,7.5,Mobile Pay,Emma Wilson
2024-07-19,14:34,Cold Brew,Coffee,2,4.0,8.0,Card,John Smith
2024-07-19,06:37,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Emma Wilson
2024-07-19,06:37,Muffin,Food,1,3.75,3.75,Cash,Emma Wilson
2024-07-19,06:37,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-07-19,08:35,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,Sarah Johnson
2024-07-19,08:35,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-07-19,16:28,Bagel,Food,1,4.25,4.25,Mobile Pay,Sarah Johnson
2024-07-19,11:44,Croissant,Food,1,3.25,3.25,Mobile Pay,Mike Davis
2024-07-19,11:44,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-07-19,21:24,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Sarah Johnson
2024-07-19,10:14,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-07-19,14:04,Americano,Coffee,1,3.5,3.5,Mobile Pay,Alex Brown
2024-07-19,06:53,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-07-19,06:53,Croissant,Food,1,3.25,3.25,Card,Mike Davis
2024-07-19,06:53,Americano,Coffee,1,3.5,3.5,Cash,John Smith
2024-07-19,11:41,Muffin,Food,1,3.75,3.75,Cash,John Smith
2024-07-19,09:55,Cake Slice,Food,1,4.75,4.75,Card,Mike Davis
2024-07-19,09:55,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-07-19,16:27,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-19,16:27,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Alex Brown
2024-07-19,19:58,Fresh Juice,Beverages,2,4.25,8.5,Mobile Pay,Emma Wilson
2024-07-19,16:00,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-07-19,16:00,Cold Brew,Coffee,1,4.0,4.0,Card,Emma Wilson
2024-07-20,13:46,Croissant,Food,1,3.25,3.25,Cash,Emma Wilson
2024-07-20,13:46,Tea,Beverages,1,2.75,2.75,Cash,Emma Wilson
2024-07-20,13:46,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-07-20,18:06,Cappuccino,Coffee,1,4.5,4.5,Cash,John Smith
2024-07-20,18:06,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-07-20,11:14,Tea,Beverages,1,2.75,2.75,Cash,Sarah Johnson
2024-07-20,11:14,Muffin,Food,1,3.75,3.75,Cash,Alex Brown
2024-07-20,18:14,Americano,Coffee,1,3.5,3.5,Cash,Alex Brown
2024-07-20,18:14,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-07-20,18:14,Bagel,Food,1,4.25,4.25,Cash,John Smith
2024-07-20,17:25,Hot Chocolate,Beverages,2,4.0,8.0,Card,Emma Wilson
2024-07-20,14:29,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Sarah Johnson
2024-07-20,17:57,Mocha,Coffee,1,5.5,5.5,Cash,Emma Wilson
2024-07-20,08:10,Espresso,Coffee,2,2.5,5.0,Mobile Pay,Alex Brown
2024-07-20,13:29,Sandwich,Food,1,7.5,7.5,Mobile Pay,Emma Wilson
2024-07-20,13:29,Muffin,Food,1,3.75,3.75,Card,Sarah Johnson
2024-07-20,13:29,Muffin,Food,1,3.75,3.75,Card,Mike Davis
2024-07-20,19:17,Smoothie,Beverages,2,6.0,12.0,Card,Alex Brown
2024-07-20,17:06,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Sarah Johnson
2024-07-20,06:36,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-20,12:39,Salad,Food,1,8.5,8.5,Card,John Smith
2024-07-20,12:39,Salad,Food,1,8.5,8.5,Card,John Smith
2024-07-20,06:28,Smoothie,Beverages,1,6.0,6.0,Card,Alex Brown
2024-07-20,19:59,Cappuccino,Coffee,1,4.5,4.5,Card,Alex Brown
2024-07-20,19:59,Muffin,Food,1,3.75,3.75,Cash,Sarah Johnson
2024-07-20,08:53,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,John Smith
2024-07-20,11:13,Mocha,Coffee,1,5.5,5.5,Cash,Sarah Johnson
2024-07-20,11:13,Cappuccino,Coffee,2,4.5,9.0,Card,Emma Wilson
2024-07-20,06:24,Bagel,Food,1,4.25,4.25,Mobile Pay,Mike Davis
2024-07-20,06:24,Latte,Coffee,1,5.0,5.0,Mobile Pay,Mike Davis
2024-07-20,06:24,Cappuccino,Coffee,1,4.5,4.5,Card,Alex Brown
2024-07-20,17:16,Fresh Juice,Beverages,1,4.25,4.25,Cash,John Smith
2024-07-20,17:16,Latte,Coffee,1,5.0,5.0,Mobile Pay,Emma Wilson
2024-07-20,09:10,Muffin,Food,1,3.75,3.75,Cash,Mike Davis
2024-07-20,12:06,Bagel,Food,1,4.25,4.25,Mobile Pay,Alex Brown
2024-07-20,08:41,Muffin,Food,1,3.75,3.75,Cash,John Smith
2024-07-20,02:21,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-20,02:21,Cold Brew,Coffee,2,4.0,8.0,Cash,Mike Davis
2024-07-20,13:05,Salad,Food,1,8.5,8.5,Card,Sarah Johnson
2024-07-20,13:05,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-20,12:41,Cake Slice,Food,1,4.75,4.75,Cash,Alex Brown
2024-07-20,12:41,Latte,Coffee,1,5.0,5.0,Cash,Sarah Johnson
2024-07-20,07:38,Cold Brew,Coffee,1,4.0,4.0,Card,Emma Wilson
2024-07-20,07:10,Muffin,Food,1,3.75,3.75,Mobile Pay,Sarah Johnson
2024-07-20,15:49,Muffin,Food,1,3.75,3.75,Mobile Pay,Mike Davis
2024-07-20,18:30,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Mike Davis
2024-07-20,18:30,Latte,Coffee,1,5.0,5.0,Cash,Alex Brown
2024-07-20,08:56,Muffin,Food,1,3.75,3.75,Mobile Pay,John Smith
2024-07-20,14:32,Bagel,Food,1,4.25,4.25,Cash,Mike Davis
2024-07-20,13:13,Mocha,Coffee,1,5.5,5.5,Card,Emma Wilson
2024-07-20,18:56,Cold Brew,Coffee,1,4.0,4.0,Cash,John Smith
2024-07-20,12:23,Latte,Coffee,1,5.0,5.0,Mobile Pay,Mike Davis
2024-07-20,12:23,Muffin,Food,1,3.75,3.75,Mobile Pay,Sarah Johnson
2024-07-20,06:20,Croissant,Food,1,3.25,3.25,Card,Mike Davis
2024-07-20,07:12,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-07-20,07:12,Salad,Food,1,8.5,8.5,Mobile Pay,Alex Brown
2024-07-20,07:12,Latte,Coffee,1,5.0,5.0,Cash,Sarah Johnson
2024-07-20,12:04,Bagel,Food,1,4.25,4.25,Card,Alex Brown
2024-07-20,12:04,Salad,Food,1,8.5,8.5,Mobile Pay,John Smith
2024-07-20,13:16,Bagel,Food,1,4.25,4.25,Card,Alex Brown
2024-07-20,07:37,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-20,07:58,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-20,07:58,Cake Slice,Food,1,4.75,4.75,Card,Alex Brown
2024-07-20,17:04,Muffin,Food,1,3.75,3.75,Cash,Emma Wilson
2024-07-20,09:50,Mocha,Coffee,2,5.5,11.0,Cash,Alex Brown
2024-07-20,17:07,Cake Slice,Food,1,4.75,4.75,Cash,John Smith
2024-07-20,17:07,Cappuccino,Coffee,1,4.5,4.5,Cash,Emma Wilson
2024-07-20,23:56,Cake Slice,Food,1,4.75,4.75,Cash,Emma Wilson
2024-07-20,23:56,Sandwich,Food,1,7.5,7.5,Mobile Pay,Mike Davis
2024-07-20,12:26,Fresh Juice,Beverages,1,4.25,4.25,Card,Emma Wilson
2024-07-20,12:26,Americano,Coffee,1,3.5,3.5,Cash,John Smith
2024-07-20,11:42,Sandwich,Food,1,7.5,7.5,Cash,Emma Wilson
2024-07-20,16:54,Mocha,Coffee,2,5.5,11.0,Card,Emma Wilson
2024-07-20,16:54,Cake Slice,Food,1,4.75,4.75,Card,Sarah Johnson
2024-07-20,13:31,Hot Chocolate,Beverages,1,4.0,4.0,Card,Alex Brown
2024-07-20,13:31,Bagel,Food,2,4.25,8.5,Cash,Alex Brown
2024-07-20,12:36,Croissant,Food,1,3.25,3.25,Mobile Pay,John Smith
2024-07-20,12:56,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,Sarah Johnson
2024-07-20,18:54,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-07-20,08:52,Bagel,Food,1,4.25,4.25,Mobile Pay,Emma Wilson
2024-07-20,08:28,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-20,08:28,Americano,Coffee,2,3.5,7.0,Cash,John Smith
2024-07-20,14:48,Tea,Beverages,1,2.75,2.75,Mobile Pay,Alex Brown
2024-07-20,14:48,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-07-20,14:48,Croissant,Food,1,3.25,3.25,Cash,Alex Brown
2024-07-20,07:03,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-07-20,07:03,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-20,07:03,Americano,Coffee,1,3.5,3.5,Cash,John Smith
2024-07-20,15:45,Mocha,Coffee,1,5.5,5.5,Card,Emma Wilson
2024-07-20,15:45,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-20,11:06,Sandwich,Food,1,7.5,7.5,Mobile Pay,John Smith
2024-07-20,14:20,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-07-20,04:32,Mocha,Coffee,1,5.5,5.5,Card,Emma Wilson
2024-07-20,09:20,Mocha,Coffee,1,5.5,5.5,Card,Emma Wilson
2024-07-20,09:20,Mocha,Coffee,2,5.5,11.0,Cash,Emma Wilson
2024-07-20,07:35,Sandwich,Food,2,7.5,15.0,Mobile Pay,Emma Wilson
2024-07-20,14:54,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-20,14:51,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-20,14:51,Salad,Food,1,8.5,8.5,Cash,John Smith
2024-07-20,12:42,Tea,Beverages,1,2.75,2.75,Mobile Pay,Sarah Johnson
2024-07-20,10:23,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-20,00:06,Cold Brew,Coffee,1,4.0,4.0,Card,Sarah Johnson
2024-07-20,10:15,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-07-20,11:00,Cold Brew,Coffee,1,4.0,4.0,Card,Mike Davis
2024-07-20,12:12,Tea,Beverages,1,2.75,2.75,Cash,Sarah Johnson
2024-07-20,07:03,Latte,Coffee,1,5.0,5.0,Cash,Alex Brown
2024-07-20,11:13,Cake Slice,Food,1,4.75,4.75,Mobile Pay,John Smith
2024-07-20,12:49,Salad,Food,1,8.5,8.5,Cash,Alex Brown
2024-07-20,12:49,Espresso,Coffee,1,2.5,2.5,Cash,Sarah Johnson
2024-07-20,12:49,Hot Chocolate,Beverages,2,4.0,8.0,Cash,Sarah Johnson
2024-07-20,18:46,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-07-20,18:46,Americano,Coffee,1,3.5,3.5,Cash,Alex Brown
2024-07-20,07:26,Americano,Coffee,2,3.5,7.0,Mobile Pay,Alex Brown
2024-07-20,07:26,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-07-20,09:07,Cold Brew,Coffee,2,4.0,8.0,Card,John Smith
2024-07-20,06:07,Muffin,Food,1,3.75,3.75,Cash,Emma Wilson
2024-07-20,06:07,Sandwich,Food,1,7.5,7.5,Cash,Sarah Johnson
2024-07-20,19:41,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-20,21:36,Croissant,Food,1,3.25,3.25,Mobile Pay,Sarah Johnson
2024-07-20,14:21,Muffin,Food,1,3.75,3.75,Cash,Emma Wilson
2024-07-20,14:21,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-07-20,13:03,Salad,Food,2,8.5,17.0,Card,Sarah Johnson
2024-07-20,13:03,Croissant,Food,1,3.25,3.25,Card,Alex Brown
2024-07-20,16:54,Salad,Food,1,8.5,8.5,Cash,John Smith
2024-07-20,11:10,Croissant,Food,1,3.25,3.25,Card,Mike Davis
2024-07-20,11:10,Muffin,Food,1,3.75,3.75,Mobile Pay,Mike Davis
2024-07-20,16:11,Croissant,Food,1,3.25,3.25,Mobile Pay,Sarah Johnson
2024-07-20,09:37,Cold Brew,Coffee,2,4.0,8.0,Card,John Smith
2024-07-20,08:09,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Mike Davis
2024-07-20,10:30,Croissant,Food,1,3.25,3.25,Card,Alex Brown
2024-07-20,20:22,Latte,Coffee,1,5.0,5.0,Cash,Sarah Johnson
2024-07-20,20:22,Cake Slice,Food,1,4.75,4.75,Cash,Mike Davis
2024-07-20,12:31,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Sarah Johnson
2024-07-20,11:25,Salad,Food,1,8.5,8.5,Cash,John Smith
2024-07-20,14:35,Americano,Coffee,1,3.5,3.5,Card,Sarah Johnson
2024-07-20,14:35,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,John Smith
2024-07-20,15:25,Latte,Coffee,1,5.0,5.0,Mobile Pay,Mike Davis
2024-07-20,13:05,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,Mike Davis
2024-07-20,18:28,Mocha,Coffee,2,5.5,11.0,Cash,Emma Wilson
2024-07-20,18:28,Cappuccino,Coffee,2,4.5,9.0,Card,Sarah Johnson
2024-07-20,18:28,Hot Chocolate,Beverages,2,4.0,8.0,Cash,John Smith
2024-07-20,03:41,Cold Brew,Coffee,1,4.0,4.0,Card,Mike Davis
2024-07-20,13:25,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-07-20,07:15,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-20,18:14,Tea,Beverages,1,2.75,2.75,Cash,Emma Wilson
2024-07-20,18:14,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-20,18:14,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-20,00:18,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-20,13:18,Muffin,Food,1,3.75,3.75,Card,Emma Wilson
2024-07-20,08:02,Croissant,Food,1,3.25,3.25,Card,Emma Wilson
2024-07-20,07:46,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-07-20,10:51,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-07-20,10:51,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Mike Davis
2024-07-20,12:46,Cappuccino,Coffee,1,4.5,4.5,Card,Alex Brown
2024-07-20,04:48,Bagel,Food,1,4.25,4.25,Card,Sarah Johnson
2024-07-20,09:30,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,Emma Wilson
2024-07-20,17:53,Bagel,Food,1,4.25,4.25,Cash,John Smith
2024-07-20,13:17,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-07-20,00:40,Latte,Coffee,1,5.0,5.0,Mobile Pay,Alex Brown
2024-07-20,07:18,Bagel,Food,1,4.25,4.25,Cash,Mike Davis
2024-07-20,07:18,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-07-20,17:22,Latte,Coffee,2,5.0,10.0,Mobile Pay,John Smith
2024-07-20,16:52,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Mike Davis
2024-07-20,16:52,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-20,12:46,Muffin,Food,1,3.75,3.75,Cash,Emma Wilson
2024-07-20,12:46,Sandwich,Food,1,7.5,7.5,Cash,Emma Wilson
2024-07-20,07:04,Latte,Coffee,1,5.0,5.0,Cash,Sarah Johnson
2024-07-20,07:04,Fresh Juice,Beverages,2,4.25,8.5,Cash,Emma Wilson
2024-07-20,17:44,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,Alex Brown
2024-07-20,17:58,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Emma Wilson
2024-07-20,17:58,Cold Brew,Coffee,1,4.0,4.0,Card,Mike Davis
2024-07-20,08:57,Bagel,Food,1,4.25,4.25,Card,Mike Davis
2024-07-20,08:57,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-20,08:57,Cold Brew,Coffee,1,4.0,4.0,Cash,John Smith
2024-07-20,16:09,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-20,21:54,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-07-20,17:21,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-07-20,17:21,Tea,Beverages,2,2.75,5.5,Mobile Pay,Sarah Johnson
2024-07-20,12:34,Cake Slice,Food,1,4.75,4.75,Card,Emma Wilson
2024-07-20,12:34,Hot Chocolate,Beverages,1,4.0,4.0,Card,Sarah Johnson
2024-07-20,06:02,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-07-20,13:31,Bagel,Food,1,4.25,4.25,Cash,Emma Wilson
2024-07-20,18:01,Muffin,Food,1,3.75,3.75,Card,Sarah Johnson
2024-07-20,18:01,Americano,Coffee,2,3.5,7.0,Cash,Alex Brown
2024-07-20,21:24,Sandwich,Food,2,7.5,15.0,Cash,John Smith
2024-07-20,17:06,Cappuccino,Coffee,2,4.5,9.0,Cash,Emma Wilson
2024-07-20,18:44,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-20,18:38,Tea,Beverages,2,2.75,5.5,Card,Sarah Johnson
2024-07-20,09:07,Latte,Coffee,1,5.0,5.0,Cash,Mike Davis
2024-07-20,12:53,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-20,12:53,Croissant,Food,1,3.25,3.25,Mobile Pay,Mike Davis
2024-07-20,07:41,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-07-20,07:41,Salad,Food,1,8.5,8.5,Cash,John Smith
2024-07-20,15:42,Fresh Juice,Beverages,1,4.25,4.25,Cash,Alex Brown
2024-07-20,15:42,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-07-20,15:42,Cappuccino,Coffee,1,4.5,4.5,Card,John Smith
2024-07-20,18:39,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-07-20,18:39,Americano,Coffee,2,3.5,7.0,Card,Sarah Johnson
2024-07-20,18:39,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-20,17:07,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-07-20,17:07,Sandwich,Food,1,7.5,7.5,Cash,John Smith
2024-07-20,17:07,Fresh Juice,Beverages,1,4.25,4.25,Cash,Sarah Johnson
2024-07-20,07:08,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-20,14:02,Sandwich,Food,1,7.5,7.5,Cash,Emma Wilson
2024-07-20,12:48,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-07-20,12:48,Cake Slice,Food,1,4.75,4.75,Card,Emma Wilson
2024-07-20,14:51,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,John Smith
2024-07-20,12:25,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Sarah Johnson
2024-07-20,17:12,Latte,Coffee,1,5.0,5.0,Cash,Mike Davis
2024-07-20,17:12,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Mike Davis
2024-07-20,16:57,Croissant,Food,1,3.25,3.25,Card,Alex Brown
2024-07-20,12:31,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-20,07:36,Americano,Coffee,2,3.5,7.0,Card,Emma Wilson
2024-07-20,07:36,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-20,07:36,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,Emma Wilson
2024-07-20,06:25,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-20,12:22,Bagel,Food,1,4.25,4.25,Card,Mike Davis
2024-07-20,11:10,Bagel,Food,1,4.25,4.25,Mobile Pay,Sarah Johnson
2024-07-20,12:05,Bagel,Food,2,4.25,8.5,Mobile Pay,John Smith
2024-07-20,12:50,Cappuccino,Coffee,2,4.5,9.0,Cash,John Smith
2024-07-21,13:34,Bagel,Food,1,4.25,4.25,Card,Mike Davis
2024-07-21,00:24,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Mike Davis
2024-07-21,12:37,Cold Brew,Coffee,1,4.0,4.0,Card,Mike Davis
2024-07-21,08:30,Smoothie,Beverages,1,6.0,6.0,Card,Sarah Johnson
2024-07-21,08:30,Salad,Food,1,8.5,8.5,Cash,Sarah Johnson
2024-07-21,05:59,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-07-21,13:20,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-07-21,13:20,Americano,Coffee,1,3.5,3.5,Card,John Smith
2024-07-21,13:20,Bagel,Food,1,4.25,4.25,Mobile Pay,Alex Brown
2024-07-21,03:14,Cappuccino,Coffee,1,4.5,4.5,Cash,Alex Brown
2024-07-21,10:12,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-21,07:48,Croissant,Food,1,3.25,3.25,Card,John Smith
2024-07-21,07:48,Cappuccino,Coffee,1,4.5,4.5,Card,Sarah Johnson
2024-07-21,07:22,Espresso,Coffee,1,2.5,2.5,Cash,Emma Wilson
2024-07-21,07:22,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-07-21,07:22,Cold Brew,Coffee,1,4.0,4.0,Cash,John Smith
2024-07-21,12:48,Salad,Food,1,8.5,8.5,Cash,Emma Wilson
2024-07-21,12:48,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-07-21,12:48,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,Sarah Johnson
2024-07-21,03:09,Americano,Coffee,1,3.5,3.5,Cash,Emma Wilson
2024-07-21,03:09,Americano,Coffee,2,3.5,7.0,Card,Mike Davis
2024-07-21,15:09,Muffin,Food,1,3.75,3.75,Cash,Sarah Johnson
2024-07-21,02:45,Cappuccino,Coffee,2,4.5,9.0,Mobile Pay,John Smith
2024-07-21,14:26,Croissant,Food,1,3.25,3.25,Mobile Pay,Alex Brown
2024-07-21,14:26,Croissant,Food,2,3.25,6.5,Card,Sarah Johnson
2024-07-21,03:20,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-21,03:20,Croissant,Food,1,3.25,3.25,Card,Emma Wilson
2024-07-21,21:22,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,Sarah Johnson
2024-07-21,14:32,Cold Brew,Coffee,1,4.0,4.0,Card,Emma Wilson
2024-07-21,14:32,Latte,Coffee,1,5.0,5.0,Cash,Emma Wilson
2024-07-21,07:26,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-07-21,12:45,Muffin,Food,1,3.75,3.75,Cash,John Smith
2024-07-21,16:45,Cappuccino,Coffee,1,4.5,4.5,Card,Sarah Johnson
2024-07-21,09:24,Bagel,Food,1,4.25,4.25,Mobile Pay,Sarah Johnson
2024-07-21,15:48,Latte,Coffee,1,5.0,5.0,Mobile Pay,Mike Davis
2024-07-21,15:48,Cake Slice,Food,1,4.75,4.75,Cash,John Smith
2024-07-21,13:20,Sandwich,Food,1,7.5,7.5,Cash,Mike Davis
2024-07-21,06:05,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,Mike Davis
2024-07-21,06:04,Muffin,Food,1,3.75,3.75,Card,Mike Davis
2024-07-21,16:39,Bagel,Food,1,4.25,4.25,Mobile Pay,Emma Wilson
2024-07-21,16:39,Fresh Juice,Beverages,1,4.25,4.25,Card,Sarah Johnson
2024-07-21,07:56,Muffin,Food,1,3.75,3.75,Mobile Pay,Emma Wilson
2024-07-21,07:56,Cake Slice,Food,2,4.75,9.5,Card,Mike Davis
2024-07-21,16:58,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-21,16:58,Sandwich,Food,1,7.5,7.5,Card,Alex Brown
2024-07-21,16:58,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-21,07:02,Americano,Coffee,1,3.5,3.5,Mobile Pay,Sarah Johnson
2024-07-21,19:50,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,John Smith
2024-07-21,17:58,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-07-21,19:00,Muffin,Food,2,3.75,7.5,Card,Alex Brown
2024-07-21,19:00,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-07-21,17:41,Mocha,Coffee,1,5.5,5.5,Cash,Emma Wilson
